"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-01","Quebec","2016A000224","Employment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063792","6.3.2.2.1.1","302.3","","","","1"
"2024-01","Quebec","2016A000224","Employment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063900","6.3.2.6.1.1","1499.8","","","","1"
"2024-01","Quebec","2016A000224","Employment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063927","6.3.2.7.1.1","566.3","","","","1"
"2024-01","Quebec","2016A000224","Employment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063801","6.3.3.2.1.1","310.4","","","","1"
"2024-01","Quebec","2016A000224","Employment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063909","6.3.3.6.1.1","1398.2","","","","1"
"2024-01","Quebec","2016A000224","Employment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063936","6.3.3.7.1.1","447.4","","","","1"
"2024-01","Quebec","2016A000224","Unemployment","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063795","6.6.2.2.1.1","25.5","","","","1"
"2024-01","Quebec","2016A000224","Unemployment","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063903","6.6.2.6.1.1","65.7","","","","1"
"2024-01","Quebec","2016A000224","Unemployment","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063930","6.6.2.7.1.1","20.6","","","","1"
"2024-01","Quebec","2016A000224","Unemployment","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063804","6.6.3.2.1.1","26.1","","","","1"
"2024-01","Quebec","2016A000224","Unemployment","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063912","6.6.3.6.1.1","60.1","","","","1"
"2024-01","Quebec","2016A000224","Unemployment","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063939","6.6.3.7.1.1","13.1","","","","1"
"2024-01","Ontario","2016A000235","Population","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063979","7.1.2.2.1.1","1037.9","","","","1"
"2024-01","Ontario","2016A000235","Population","Males","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064087","7.1.2.6.1.1","3120.3","","","","1"
"2024-01","Ontario","2016A000235","Population","Males","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064114","7.1.2.7.1.1","2283.5","","","","1"
"2024-01","Ontario","2016A000235","Population","Females","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063988","7.1.3.2.1.1","965.8","","","","1"
"2024-01","Ontario","2016A000235","Population","Females","25 to 54 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064096","7.1.3.6.1.1","3121.5","","","","1"
"2024-01","Ontario","2016A000235","Population","Females","55 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064123","7.1.3.7.1.1","2533.2","","","","1"
"2024-01","Ontario","2016A000235","Labour force","Males","15 to 24 years","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063980","7.2.2.2.1.1","606.6","","","","1"
